CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Cluster,ClusterName
173030.0,79,1,357.0,1,1,1,1,Lost
173101.0,83,1,368.0,1,1,1,1,Lost
173202.0,50,2,1751.0,2,2,2,1,Lost
173204.0,40,1,666.0,2,1,1,1,Lost
173205.0,10,9,5739.0,3,4,3,2,High Value
173208.0,12,1,1115.0,3,1,2,1,Lost
173209.0,50,2,924.0,2,2,2,1,Lost
173211.0,62,3,1943.0,1,3,3,0,Low Value
173212.0,3,24,18384.0,4,4,4,2,High Value
173213.0,8,2,1545.0,3,2,2,0,Low Value
173214.0,33,2,2712.0,2,2,3,0,Low Value
173220.0,2,3,2205.0,4,3,3,2,High Value
173221.0,26,1,1199.0,2,1,2,1,Lost
173223.0,22,2,991.0,2,2,2,1,Lost
173229.0,85,1,1173.0,1,1,2,1,Lost
173230.0,31,2,1492.0,2,2,2,1,Lost
173234.0,60,2,1708.0,1,2,2,1,Lost
174001.0,12,7,6020.0,3,3,3,0,Low Value
174002.0,79,1,487.0,1,1,1,1,Lost
174013.0,55,1,832.0,1,1,2,1,Lost
174021.0,43,2,1808.0,2,2,2,1,Lost
174027.0,19,6,4907.0,3,3,3,0,Low Value
174101.0,13,6,4460.0,3,3,3,0,Low Value
174103.0,77,2,1318.0,1,2,2,1,Lost
174301.0,53,2,2099.0,1,2,3,0,Low Value
174303.0,2,5,3293.0,4,3,3,2,High Value
174305.0,8,1,1315.0,3,1,2,1,Lost
174306.0,44,1,568.0,2,1,1,1,Lost
174308.0,16,2,932.0,3,2,2,0,Low Value
174315.0,77,1,599.0,1,1,1,1,Lost
174316.0,45,1,574.0,2,1,1,1,Lost
174401.0,51,1,696.0,2,1,1,1,Lost
175001.0,3,24,21209.0,4,4,4,2,High Value
175002.0,28,2,1881.0,2,2,2,1,Lost
175005.0,3,7,4079.0,4,3,3,2,High Value
175008.0,36,4,3521.0,2,3,3,0,Low Value
175012.0,63,1,459.0,1,1,1,1,Lost
175015.0,34,4,3106.0,2,3,3,0,Low Value
175016.0,11,2,1547.0,3,2,2,0,Low Value
175018.0,9,4,3803.0,3,3,3,0,Low Value
175019.0,2,2,1368.0,4,2,2,0,Low Value
175021.0,27,2,1712.0,2,2,2,1,Lost
175023.0,20,1,771.0,3,1,1,1,Lost
175024.0,15,4,3935.0,3,3,3,0,Low Value
175025.0,64,1,521.0,1,1,1,1,Lost
175027.0,34,2,1172.0,2,2,2,1,Lost
175028.0,89,1,930.0,1,1,2,1,Lost
175033.0,82,2,1152.0,1,2,2,1,Lost
175034.0,86,1,1126.0,1,1,2,1,Lost
175045.0,51,1,449.0,2,1,1,1,Lost
175052.0,4,1,431.0,4,1,1,1,Lost
175101.0,4,14,9064.0,4,4,4,2,High Value
175103.0,33,3,2243.0,2,3,3,0,Low Value
175105.0,6,1,799.0,4,1,1,1,Lost
175106.0,15,3,2663.0,3,3,3,0,Low Value
175121.0,26,3,2011.0,2,3,3,0,Low Value
175124.0,9,2,1219.0,3,2,2,0,Low Value
175125.0,23,7,5062.0,2,3,3,0,Low Value
175126.0,37,5,4097.0,2,3,3,0,Low Value
175129.0,7,1,560.0,3,1,1,1,Lost
175131.0,37,7,5309.0,2,3,3,0,Low Value
175136.0,5,1,1068.0,4,1,2,0,Low Value
175138.0,20,3,2804.0,3,3,3,0,Low Value
176001.0,14,10,8933.0,3,4,4,2,High Value
176022.0,17,1,349.0,3,1,1,1,Lost
176025.0,34,1,545.0,2,1,1,1,Lost
176029.0,50,2,1320.0,2,2,2,1,Lost
176031.0,5,1,759.0,4,1,1,1,Lost
176040.0,8,2,2630.0,3,2,3,0,Low Value
176041.0,65,4,3227.0,1,3,3,0,Low Value
176043.0,21,1,1163.0,2,1,2,1,Lost
176044.0,18,1,459.0,3,1,1,1,Lost
176047.0,15,3,1858.0,3,3,2,0,Low Value
176048.0,89,1,999.0,1,1,2,1,Lost
176051.0,27,5,3337.0,2,3,3,0,Low Value
176052.0,5,2,1389.0,4,2,2,0,Low Value
176057.0,30,9,5117.0,2,4,3,0,Low Value
176059.0,13,3,2155.0,3,3,3,0,Low Value
176060.0,63,2,2771.0,1,2,3,0,Low Value
176061.0,5,22,15320.0,4,4,4,2,High Value
176076.0,89,1,499.0,1,1,1,1,Lost
176081.0,8,3,2510.0,3,3,3,0,Low Value
176082.0,57,1,597.0,1,1,1,1,Lost
176084.0,57,1,1111.0,1,1,2,1,Lost
176088.0,56,1,824.0,1,1,2,1,Lost
176092.0,6,2,846.0,4,2,2,0,Low Value
176102.0,11,6,4088.0,3,3,3,0,Low Value
176103.0,70,2,1381.0,1,2,2,1,Lost
176110.0,68,1,635.0,1,1,1,1,Lost
176115.0,70,1,1112.0,1,1,2,1,Lost
176125.0,46,1,696.0,2,1,1,1,Lost
176201.0,30,2,1348.0,2,2,2,1,Lost
176202.0,8,3,2443.0,3,3,3,0,Low Value
176206.0,2,4,3051.0,4,3,3,2,High Value
176207.0,67,2,1812.0,1,2,2,1,Lost
176208.0,2,3,1431.0,4,3,2,0,Low Value
176209.0,88,1,1245.0,1,1,2,1,Lost
176215.0,6,14,9101.0,4,4,4,2,High Value
176216.0,52,1,543.0,1,1,1,1,Lost
176218.0,86,1,1138.0,1,1,2,1,Lost
176219.0,5,3,1903.0,4,3,2,0,Low Value
176302.0,11,2,1814.0,3,2,2,0,Low Value
176304.0,46,3,1587.0,2,3,2,0,Low Value
176305.0,29,2,1355.0,2,2,2,1,Lost
176310.0,7,20,13225.0,3,4,4,2,High Value
176314.0,18,11,5599.0,3,4,3,2,High Value
176402.0,56,1,329.0,1,1,1,1,Lost
176403.0,88,1,567.0,1,1,1,1,Lost
177001.0,4,10,8077.0,4,4,4,2,High Value
177005.0,15,3,2392.0,3,3,3,0,Low Value
177020.0,3,2,1698.0,4,2,2,0,Low Value
177022.0,30,1,517.0,2,1,1,1,Lost
177025.0,14,1,771.0,3,1,1,1,Lost
177027.0,69,1,487.0,1,1,1,1,Lost
177033.0,9,3,2427.0,3,3,3,0,Low Value
177101.0,5,5,4808.0,4,3,3,2,High Value
177106.0,77,1,1126.0,1,1,2,1,Lost
177108.0,12,1,431.0,3,1,1,1,Lost
177109.0,28,1,641.0,2,1,1,1,Lost
177113.0,77,1,725.0,1,1,1,1,Lost
177201.0,2,3,1492.0,4,3,2,0,Low Value
177204.0,61,2,1112.0,1,2,2,1,Lost
177209.0,68,1,399.0,1,1,1,1,Lost
177210.0,82,1,399.0,1,1,1,1,Lost
180001.0,5,29,19077.0,4,4,4,2,High Value
180002.0,1,23,15039.0,4,4,4,2,High Value
180003.0,9,6,4806.0,3,3,3,0,Low Value
180004.0,6,31,23536.0,4,4,4,2,High Value
180005.0,1,25,19913.0,4,4,4,2,High Value
180006.0,10,5,2887.0,3,3,3,0,Low Value
180007.0,10,15,9984.0,3,4,4,2,High Value
180009.0,6,1,423.0,4,1,1,1,Lost
180010.0,27,12,8226.0,2,4,4,2,High Value
180011.0,10,8,4728.0,3,3,3,0,Low Value
180012.0,18,7,6677.0,3,3,4,2,High Value
180013.0,2,16,9131.0,4,4,4,2,High Value
180015.0,23,7,3906.0,2,3,3,0,Low Value
180016.0,7,1,693.0,3,1,1,1,Lost
180019.0,31,2,1300.0,2,2,2,1,Lost
180020.0,10,3,1896.0,3,3,2,0,Low Value
181101.0,21,12,9247.0,2,4,4,2,High Value
181102.0,24,4,3145.0,2,3,3,0,Low Value
181111.0,56,1,399.0,1,1,1,1,Lost
181121.0,12,4,3113.0,3,3,3,0,Low Value
181122.0,66,2,1590.0,1,2,2,1,Lost
181123.0,3,16,9623.0,4,4,4,2,High Value
181124.0,61,1,1186.0,1,1,2,1,Lost
181131.0,62,1,1163.0,1,1,2,1,Lost
181132.0,11,8,5620.0,3,3,3,0,Low Value
181133.0,72,2,1487.0,1,2,2,1,Lost
181141.0,85,1,759.0,1,1,1,1,Lost
181143.0,4,3,1693.0,4,3,2,0,Low Value
181152.0,50,4,2649.0,2,3,3,0,Low Value
181201.0,24,6,3452.0,2,3,3,0,Low Value
181202.0,19,2,1361.0,3,2,2,0,Low Value
181205.0,14,5,4160.0,3,3,3,0,Low Value
181206.0,2,2,1022.0,4,2,2,0,Low Value
181221.0,3,5,4305.0,4,3,3,2,High Value
182101.0,5,17,11421.0,4,4,4,2,High Value
182121.0,17,6,4990.0,3,3,3,0,Low Value
182128.0,84,2,1576.0,1,2,2,1,Lost
182141.0,3,1,376.0,4,1,1,1,Lost
182202.0,4,1,1031.0,4,1,2,0,Low Value
182222.0,53,3,1789.0,1,3,2,0,Low Value
182301.0,1,11,8521.0,4,4,4,2,High Value
182311.0,76,1,496.0,1,1,1,1,Lost
182312.0,57,1,339.0,1,1,1,1,Lost
182320.0,28,1,1299.0,2,1,2,1,Lost
184101.0,4,9,7016.0,4,4,4,2,High Value
184102.0,83,2,1262.0,1,2,2,1,Lost
184104.0,73,4,3996.0,1,3,3,0,Low Value
184120.0,17,9,8864.0,3,4,4,2,High Value
184121.0,5,6,4260.0,4,3,3,2,High Value
184142.0,26,2,2172.0,2,2,3,0,Low Value
184151.0,31,1,1186.0,2,1,2,1,Lost
184152.0,20,2,1481.0,3,2,2,0,Low Value
185152.0,46,2,1779.0,2,2,2,1,Lost
185153.0,23,2,1134.0,2,2,2,1,Lost
185211.0,85,1,399.0,1,1,1,1,Lost
185234.0,14,1,664.0,3,1,1,1,Lost
190001.0,15,22,17634.0,3,4,4,2,High Value
190002.0,25,6,3934.0,2,3,3,0,Low Value
190003.0,4,11,7826.0,4,4,4,2,High Value
190004.0,26,4,2909.0,2,3,3,0,Low Value
190005.0,18,6,5013.0,3,3,3,0,Low Value
190006.0,12,8,4081.0,3,3,3,0,Low Value
190007.0,25,5,2450.0,2,3,3,0,Low Value
190008.0,14,6,5255.0,3,3,3,0,Low Value
190009.0,10,1,671.0,3,1,1,1,Lost
190010.0,11,4,2890.0,3,3,3,0,Low Value
190011.0,10,13,12310.0,3,4,4,2,High Value
190012.0,19,22,19273.0,3,4,4,2,High Value
190014.0,40,3,2569.0,2,3,3,0,Low Value
190015.0,3,14,10593.0,4,4,4,2,High Value
190017.0,3,2,1414.0,4,2,2,0,Low Value
190018.0,2,5,4918.0,4,3,3,2,High Value
190019.0,22,6,6301.0,2,3,4,0,Low Value
190020.0,64,4,2118.0,1,3,3,0,Low Value
190021.0,82,1,362.0,1,1,1,1,Lost
190023.0,4,6,4602.0,4,3,3,2,High Value
191101.0,71,1,548.0,1,1,1,1,Lost
191111.0,3,5,3726.0,4,3,3,2,High Value
191121.0,35,2,1512.0,2,2,2,1,Lost
191201.0,23,2,1729.0,2,2,2,1,Lost
192101.0,10,6,4867.0,3,3,3,0,Low Value
192121.0,57,2,1995.0,1,2,3,0,Low Value
192122.0,65,1,968.0,1,1,2,1,Lost
192124.0,3,2,1670.0,4,2,2,0,Low Value
192231.0,11,7,9620.0,3,3,4,2,High Value
192301.0,3,2,784.0,4,2,1,0,Low Value
192303.0,16,3,3033.0,3,3,3,0,Low Value
192306.0,27,1,475.0,2,1,1,1,Lost
193101.0,48,4,2645.0,2,3,3,0,Low Value
193201.0,55,1,859.0,1,1,2,1,Lost
193302.0,49,1,318.0,2,1,1,1,Lost
193401.0,16,3,2383.0,3,3,3,0,Low Value
194101.0,2,54,51683.0,4,4,4,2,High Value
194104.0,23,5,5106.0,2,3,3,0,Low Value
194201.0,82,2,1881.0,1,2,2,1,Lost
201001.0,2,88,59486.0,4,4,4,2,High Value
201002.0,1,89,57601.0,4,4,4,2,High Value
201003.0,4,22,15004.0,4,4,4,2,High Value
201004.0,15,3,2001.0,3,3,3,0,Low Value
201005.0,6,120,83286.0,4,4,4,2,High Value
201007.0,3,26,18125.0,4,4,4,2,High Value
201008.0,14,5,3424.0,3,3,3,0,Low Value
201009.0,1,168,117914.0,4,4,4,2,High Value
201010.0,1,167,127515.0,4,4,4,2,High Value
201011.0,6,54,41966.0,4,4,4,2,High Value
201012.0,1,94,70968.0,4,4,4,2,High Value
201013.0,2,29,20736.0,4,4,4,2,High Value
201014.0,2,250,188041.0,4,4,4,2,High Value
201015.0,43,3,1736.0,2,3,2,0,Low Value
201016.0,2,99,69326.0,4,4,4,2,High Value
201017.0,1,74,55701.0,4,4,4,2,High Value
201019.0,6,1,545.0,4,1,1,1,Lost
201102.0,1,36,23564.0,4,4,4,2,High Value
201201.0,6,5,3524.0,4,3,3,2,High Value
201204.0,2,16,10042.0,4,4,4,2,High Value
201206.0,3,8,8157.0,4,3,4,2,High Value
201301.0,2,822,603141.0,4,4,4,2,High Value
201302.0,17,3,1824.0,3,3,2,0,Low Value
201303.0,2,101,78193.0,4,4,4,2,High Value
201304.0,1,196,132547.0,4,4,4,2,High Value
201305.0,3,130,87393.0,4,4,4,2,High Value
201306.0,1,270,206732.0,4,4,4,2,High Value
201307.0,1,59,44518.0,4,4,4,2,High Value
201308.0,1,107,85798.0,4,4,4,2,High Value
201309.0,1,60,42667.0,4,4,4,2,High Value
201310.0,1,138,104857.0,4,4,4,2,High Value
201311.0,40,1,771.0,2,1,1,1,Lost
201312.0,54,4,3627.0,1,3,3,0,Low Value
201313.0,70,1,345.0,1,1,1,1,Lost
201314.0,78,1,368.0,1,1,1,1,Lost
201318.0,7,8,7981.0,3,3,4,2,High Value
202001.0,3,69,54252.0,4,4,4,2,High Value
202002.0,16,21,16781.0,3,4,4,2,High Value
202122.0,77,1,825.0,1,1,2,1,Lost
202123.0,13,2,1115.0,3,2,2,0,Low Value
202124.0,84,1,459.0,1,1,1,1,Lost
202137.0,1,7,4710.0,4,3,3,2,High Value
202138.0,67,1,579.0,1,1,1,1,Lost
202165.0,53,1,1249.0,1,1,2,1,Lost
202281.0,71,1,368.0,1,1,1,1,Lost
202410.0,3,1,665.0,4,1,1,1,Lost
203001.0,12,18,13234.0,3,4,4,2,High Value
203131.0,12,11,7116.0,3,4,4,2,High Value
203135.0,34,2,1036.0,2,2,2,1,Lost
203150.0,18,1,573.0,3,1,1,1,Lost
203155.0,77,1,725.0,1,1,1,1,Lost
203201.0,32,4,2465.0,2,3,3,0,Low Value
203202.0,34,2,1371.0,2,2,2,1,Lost
203205.0,65,1,1186.0,1,1,2,1,Lost
203207.0,16,8,6377.0,3,3,4,2,High Value
203389.0,14,4,2163.0,3,3,3,0,Low Value
203392.0,32,3,2649.0,2,3,3,0,Low Value
203393.0,32,1,653.0,2,1,1,1,Lost
203394.0,11,3,1954.0,3,3,3,0,Low Value
203408.0,66,1,476.0,1,1,1,1,Lost
203411.0,73,1,922.0,1,1,2,1,Lost
203412.0,72,1,463.0,1,1,1,1,Lost
204101.0,38,9,5448.0,2,4,3,0,Low Value
204102.0,26,3,3803.0,2,3,3,0,Low Value
204213.0,60,1,399.0,1,1,1,1,Lost
204214.0,67,1,353.0,1,1,1,1,Lost
204215.0,33,2,2604.0,2,2,3,0,Low Value
204216.0,80,1,654.0,1,1,1,1,Lost
205001.0,6,14,10865.0,4,4,4,2,High Value
205121.0,53,2,1117.0,1,2,2,1,Lost
205253.0,56,1,649.0,1,1,1,1,Lost
205262.0,52,2,748.0,1,2,1,1,Lost
205264.0,58,1,1099.0,1,1,2,1,Lost
205265.0,33,3,2071.0,2,3,3,0,Low Value
205301.0,69,1,1112.0,1,1,2,1,Lost
206001.0,22,16,9210.0,2,4,4,2,High Value
206002.0,28,2,1690.0,2,2,2,1,Lost
206121.0,6,3,2127.0,4,3,3,2,High Value
206122.0,20,6,4425.0,3,3,3,0,Low Value
206127.0,25,1,999.0,2,1,2,1,Lost
206128.0,74,1,487.0,1,1,1,1,Lost
206129.0,81,1,788.0,1,1,1,1,Lost
206130.0,22,11,8346.0,2,4,4,2,High Value
206242.0,28,4,3166.0,2,3,3,0,Low Value
206243.0,68,1,376.0,1,1,1,1,Lost
206244.0,5,16,13192.0,4,4,4,2,High Value
206301.0,43,1,1523.0,2,1,2,1,Lost
207001.0,10,6,4574.0,3,3,3,0,Low Value
207123.0,25,5,2499.0,2,3,3,0,Low Value
207242.0,3,5,2943.0,4,3,3,2,High Value
207243.0,5,2,1703.0,4,2,2,0,Low Value
207245.0,31,1,999.0,2,1,2,1,Lost
207246.0,25,1,495.0,2,1,1,1,Lost
207247.0,22,4,3467.0,2,3,3,0,Low Value
208001.0,4,55,53225.0,4,4,4,2,High Value
208002.0,4,31,21323.0,4,4,4,2,High Value
208003.0,10,4,2346.0,3,3,3,0,Low Value
208004.0,15,6,4457.0,3,3,3,0,Low Value
208005.0,11,14,10022.0,3,4,4,2,High Value
208006.0,27,4,2429.0,2,3,3,0,Low Value
208007.0,3,21,16339.0,4,4,4,2,High Value
208008.0,11,2,772.0,3,2,1,1,Lost
208009.0,13,4,2577.0,3,3,3,0,Low Value
208010.0,25,10,8264.0,2,4,4,2,High Value
208011.0,6,40,28980.0,4,4,4,2,High Value
208012.0,9,19,17446.0,3,4,4,2,High Value
208013.0,3,10,6223.0,4,4,4,2,High Value
208014.0,1,16,9829.0,4,4,4,2,High Value
208015.0,20,11,6823.0,3,4,4,2,High Value
208016.0,7,15,9667.0,3,4,4,2,High Value
208017.0,3,33,25106.0,4,4,4,2,High Value
208019.0,2,11,6833.0,4,4,4,2,High Value
208020.0,2,12,10490.0,4,4,4,2,High Value
208021.0,15,15,10259.0,3,4,4,2,High Value
208022.0,6,15,10896.0,4,4,4,2,High Value
208023.0,17,6,4282.0,3,3,3,0,Low Value
208024.0,2,10,7824.0,4,4,4,2,High Value
208025.0,8,28,21522.0,3,4,4,2,High Value
208026.0,14,9,5294.0,3,4,3,2,High Value
208027.0,3,33,24677.0,4,4,4,2,High Value
209101.0,34,3,1396.0,2,3,2,0,Low Value
209111.0,75,1,1149.0,1,1,2,1,Lost
209202.0,50,1,345.0,2,1,1,1,Lost
209206.0,18,3,1231.0,3,3,2,0,Low Value
209217.0,55,5,3575.0,1,3,3,0,Low Value
209301.0,72,1,399.0,1,1,1,1,Lost
209302.0,50,2,1288.0,2,2,2,1,Lost
209303.0,16,2,1824.0,3,2,2,0,Low Value
209311.0,90,1,729.0,1,1,1,1,Lost
209312.0,8,1,973.0,3,1,2,1,Lost
209502.0,57,3,1771.0,1,3,2,0,Low Value
209504.0,35,1,721.0,2,1,1,1,Lost
209601.0,7,7,6504.0,3,3,4,2,High Value
209625.0,6,15,11753.0,4,4,4,2,High Value
209651.0,86,1,426.0,1,1,1,1,Lost
209721.0,33,7,4629.0,2,3,3,0,Low Value
209722.0,36,3,2728.0,2,3,3,0,Low Value
209724.0,86,1,530.0,1,1,1,1,Lost
209727.0,37,3,1941.0,2,3,3,0,Low Value
209732.0,10,9,6858.0,3,4,4,2,High Value
209745.0,9,1,471.0,3,1,1,1,Lost
209801.0,7,22,15197.0,3,4,4,2,High Value
209821.0,28,1,612.0,2,1,1,1,Lost
209841.0,66,1,1173.0,1,1,2,1,Lost
209859.0,42,3,1384.0,2,3,2,0,Low Value
209861.0,55,3,1591.0,1,3,2,0,Low Value
209863.0,53,2,2290.0,1,2,3,0,Low Value
209864.0,61,1,685.0,1,1,1,1,Lost
209866.0,50,1,925.0,2,1,2,1,Lost
209867.0,5,2,1198.0,4,2,2,0,Low Value
210001.0,1,19,14962.0,4,4,4,2,High Value
210121.0,17,1,895.0,3,1,2,1,Lost
210201.0,13,1,1075.0,3,1,2,1,Lost
210204.0,38,1,814.0,2,1,1,1,Lost
210205.0,28,7,7223.0,2,3,4,0,Low Value
210301.0,8,6,4308.0,3,3,3,0,Low Value
210424.0,46,1,1186.0,2,1,2,1,Lost
210427.0,6,7,5138.0,4,3,3,2,High Value
210431.0,4,2,593.0,4,2,1,0,Low Value
210502.0,69,1,487.0,1,1,1,1,Lost
210504.0,61,1,517.0,1,1,1,1,Lost
210506.0,13,2,2458.0,3,2,3,0,Low Value
210507.0,51,1,487.0,2,1,1,1,Lost
211001.0,7,48,32641.0,3,4,4,2,High Value
211002.0,1,51,37445.0,4,4,4,2,High Value
211003.0,3,37,27925.0,4,4,4,2,High Value
211004.0,7,18,13521.0,3,4,4,2,High Value
211006.0,1,25,18602.0,4,4,4,2,High Value
211007.0,30,4,2324.0,2,3,3,0,Low Value
211008.0,12,28,20758.0,3,4,4,2,High Value
211011.0,7,17,12679.0,3,4,4,2,High Value
211012.0,4,12,10467.0,4,4,4,2,High Value
211013.0,1,9,7109.0,4,4,4,2,High Value
211016.0,5,19,14107.0,4,4,4,2,High Value
211019.0,5,26,21974.0,4,4,4,2,High Value
212104.0,87,1,772.0,1,1,1,1,Lost
212107.0,40,2,2649.0,2,2,3,0,Low Value
212109.0,55,1,1065.0,1,1,2,1,Lost
212201.0,62,2,1772.0,1,2,2,1,Lost
212206.0,76,1,685.0,1,1,1,1,Lost
212207.0,89,1,449.0,1,1,1,1,Lost
212301.0,75,1,699.0,1,1,1,1,Lost
212306.0,76,1,319.0,1,1,1,1,Lost
212402.0,76,2,2298.0,1,2,3,0,Low Value
212404.0,51,5,3987.0,2,3,3,0,Low Value
212601.0,1,15,10735.0,4,4,4,2,High Value
212631.0,71,2,1137.0,1,2,2,1,Lost
212635.0,2,2,1869.0,4,2,2,0,Low Value
212653.0,38,1,771.0,2,1,1,1,Lost
212657.0,16,1,790.0,3,1,1,1,Lost
212659.0,69,1,885.0,1,1,2,1,Lost
212664.0,89,1,449.0,1,1,1,1,Lost
212665.0,27,1,568.0,2,1,1,1,Lost
221001.0,8,42,27292.0,3,4,4,2,High Value
221002.0,1,45,34838.0,4,4,4,2,High Value
221003.0,6,26,23674.0,4,4,4,2,High Value
221004.0,12,8,4872.0,3,3,3,0,Low Value
221005.0,2,72,58191.0,4,4,4,2,High Value
221007.0,2,24,16991.0,4,4,4,2,High Value
221008.0,16,2,1294.0,3,2,2,0,Low Value
221010.0,6,51,39760.0,4,4,4,2,High Value
221011.0,2,14,8348.0,4,4,4,2,High Value
221103.0,39,2,1775.0,2,2,2,1,Lost
221104.0,23,2,1834.0,2,2,2,1,Lost
221106.0,9,15,12978.0,3,4,4,2,High Value
221108.0,11,5,3807.0,3,3,3,0,Low Value
221109.0,5,6,4265.0,4,3,3,2,High Value
221112.0,78,1,414.0,1,1,1,1,Lost
221201.0,71,1,499.0,1,1,1,1,Lost
221204.0,35,1,435.0,2,1,1,1,Lost
221303.0,6,1,782.0,4,1,1,1,Lost
221304.0,16,2,895.0,3,2,2,0,Low Value
221314.0,29,2,2514.0,2,2,3,0,Low Value
221401.0,15,8,5403.0,3,3,3,0,Low Value
221403.0,9,1,654.0,3,1,1,1,Lost
221404.0,88,1,481.0,1,1,1,1,Lost
221405.0,65,5,3437.0,1,3,3,0,Low Value
221406.0,71,1,657.0,1,1,1,1,Lost
221409.0,38,3,1291.0,2,3,2,0,Low Value
221505.0,3,2,1270.0,4,2,2,0,Low Value
221507.0,81,1,1065.0,1,1,2,1,Lost
221508.0,67,1,759.0,1,1,1,1,Lost
221602.0,41,1,1338.0,2,1,2,1,Lost
221603.0,47,2,2698.0,2,2,3,0,Low Value
221709.0,87,2,832.0,1,2,2,1,Lost
221712.0,6,5,4156.0,4,3,3,2,High Value
221713.0,7,2,2212.0,3,2,3,0,Low Value
221715.0,75,4,5210.0,1,3,3,0,Low Value
221716.0,47,1,1523.0,2,1,2,1,Lost
222001.0,8,15,7309.0,3,4,4,2,High Value
222002.0,29,6,3988.0,2,3,3,0,Low Value
222125.0,61,1,759.0,1,1,1,1,Lost
222131.0,79,1,788.0,1,1,1,1,Lost
222136.0,86,1,399.0,1,1,1,1,Lost
222138.0,26,2,1068.0,2,2,2,1,Lost
222141.0,70,1,654.0,1,1,1,1,Lost
222143.0,77,1,459.0,1,1,1,1,Lost
222144.0,74,1,357.0,1,1,1,1,Lost
222146.0,89,1,427.0,1,1,1,1,Lost
222202.0,64,1,788.0,1,1,1,1,Lost
222302.0,88,1,599.0,1,1,1,1,Lost
222303.0,81,2,3071.0,1,2,3,0,Low Value
223101.0,86,2,1346.0,1,2,2,1,Lost
223221.0,53,1,782.0,1,1,1,1,Lost
223222.0,24,1,650.0,2,1,1,1,Lost
223223.0,82,1,387.0,1,1,1,1,Lost
223224.0,35,1,345.0,2,1,1,1,Lost
223225.0,90,1,449.0,1,1,1,1,Lost
223227.0,69,1,1140.0,1,1,2,1,Lost
224001.0,12,48,34183.0,3,4,4,2,High Value
224120.0,76,1,725.0,1,1,1,1,Lost
224121.0,72,3,4290.0,1,3,3,0,Low Value
224122.0,3,10,9880.0,4,4,4,2,High Value
224123.0,65,4,3155.0,1,3,3,0,Low Value
224129.0,42,1,771.0,2,1,1,1,Lost
224135.0,22,1,537.0,2,1,1,1,Lost
224143.0,13,1,899.0,3,1,2,1,Lost
224147.0,70,1,696.0,1,1,1,1,Lost
224149.0,25,2,984.0,2,2,2,1,Lost
224152.0,45,1,441.0,2,1,1,1,Lost
224168.0,72,2,798.0,1,2,1,1,Lost
224188.0,67,3,1962.0,1,3,3,0,Low Value
224190.0,24,3,3281.0,2,3,3,0,Low Value
224201.0,60,1,1099.0,1,1,2,1,Lost
224202.0,83,1,399.0,1,1,1,1,Lost
224204.0,52,1,655.0,1,1,1,1,Lost
224206.0,28,3,1965.0,2,3,3,0,Low Value
224229.0,41,1,999.0,2,1,2,1,Lost
224238.0,36,2,2214.0,2,2,3,0,Low Value
225001.0,5,24,17814.0,4,4,4,2,High Value
225003.0,6,5,3101.0,4,3,3,2,High Value
225204.0,29,2,1648.0,2,2,2,1,Lost
225301.0,36,4,1923.0,2,3,2,0,Low Value
225305.0,76,2,1356.0,1,2,2,1,Lost
225401.0,76,1,459.0,1,1,1,1,Lost
225403.0,26,1,1127.0,2,1,2,1,Lost
225412.0,35,3,2092.0,2,3,3,0,Low Value
225413.0,65,1,899.0,1,1,2,1,Lost
225414.0,21,2,1963.0,2,2,3,0,Low Value
226001.0,10,64,46193.0,3,4,4,2,High Value
226002.0,1,71,52363.0,4,4,4,2,High Value
226003.0,2,79,64686.0,4,4,4,2,High Value
226004.0,5,25,17395.0,4,4,4,2,High Value
226005.0,5,28,20682.0,4,4,4,2,High Value
226006.0,10,30,22676.0,3,4,4,2,High Value
226007.0,11,10,5849.0,3,4,3,2,High Value
226008.0,3,14,8607.0,4,4,4,2,High Value
226009.0,52,1,477.0,1,1,1,1,Lost
226010.0,1,196,137240.0,4,4,4,2,High Value
226011.0,22,16,13942.0,2,4,4,2,High Value
226012.0,2,78,53657.0,4,4,4,2,High Value
226013.0,7,9,6683.0,3,4,4,2,High Value
226014.0,1,8,6419.0,4,3,4,2,High Value
226015.0,4,13,12705.0,4,4,4,2,High Value
226016.0,1,152,110051.0,4,4,4,2,High Value
226017.0,3,57,43137.0,4,4,4,2,High Value
226018.0,4,23,17433.0,4,4,4,2,High Value
226019.0,58,3,2218.0,1,3,3,0,Low Value
226020.0,1,54,41761.0,4,4,4,2,High Value
226021.0,4,105,81260.0,4,4,4,2,High Value
226022.0,4,69,51343.0,4,4,4,2,High Value
226023.0,16,26,22009.0,3,4,4,2,High Value
226024.0,8,50,40778.0,3,4,4,2,High Value
226025.0,2,35,25472.0,4,4,4,2,High Value
226026.0,2,13,8749.0,4,4,4,2,High Value
226028.0,2,65,44707.0,4,4,4,2,High Value
226029.0,5,27,19558.0,4,4,4,2,High Value
226030.0,32,8,5844.0,2,3,3,0,Low Value
226031.0,27,5,4449.0,2,3,3,0,Low Value
226101.0,49,2,1696.0,2,2,2,1,Lost
226201.0,58,1,835.0,1,1,2,1,Lost
226202.0,63,1,446.0,1,1,1,1,Lost
226301.0,17,4,3130.0,3,3,3,0,Low Value
226303.0,64,2,1691.0,1,2,2,1,Lost
226401.0,24,5,2996.0,2,3,3,0,Low Value
226501.0,32,1,537.0,2,1,1,1,Lost
227101.0,44,2,781.0,2,2,1,1,Lost
